index;unitID;name;address;city;postalCode;accomodation_type;lanFile;lonFile;searchTerm;state;street;houseNumber;lat;lng;relevance;mqCity;mqStreet;mqHouseNumber
0;962717408;hostel orange tree;27 Modrzejowska;Będzin;42-500;Boarding houses;50,32494;19,1316;27 Modrzejowska, 42-500 Bedzin;Woj. Śląskie;ulica Modrzejowska;27;50.3252292;19.1316271;1;1;0.9;1
1;1255054176;szybowa ii;Szybowa 2;Zabrze;41-808;Boarding houses;50,3425;18,82882;Szybowa 2, 41-808 Zabrze;Woj. Śląskie;ulica Szybowa;2;50.34297;18.83027;1;1;0.9;1
2;545103;hostel malinowski city;ul. Narutowicza 23;Gliwice;44-109;Boarding houses;50,34345;18,62796;ul. Narutowicza 23, 44-109 Gliwice;Woj. Śląskie;ulica Gabriela Narutowicza;23;50.34386;18.62802;1;1;0.95;1
3;1323746112;hostel mpark chorzow;Metalowców 7;Chorzów;41-500;Boarding houses;50,30365;18,95476;Metalowców 7, 41-500 Chorzów;Woj. Śląskie;ulica Metalowców;7;50.30365;18.95476;1;1;0.9;1
4;1230433120;apartmood moniuszki;Moniuszki 10;Katowice;40-005;Hotels;50,26086;19,02401;Moniuszki 10, 40-005 Katowice;Woj. Śląskie;ulica Stanisława Moniuszki;10;50.26079;19.02402;1;1;0.85;1
5;1042772832;savoy mariacka apartments;NA;Katowice;undefined;Hotels;50,25749;19,02509;NA, undefined Katowice;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined
6;1085374176;jagiellonska 3 apartments;Jagiellońska 3;Katowice;40-032;Hotels;50,25427;19,01969;Jagiellońska 3, 40-523 Katowice;Woj. Śląskie;ulica Jagiellońska;3;50.25425;19.01969;0.87;1;0.9;1
7;1071674304;smart aps apartamenty mikolowska9;ul. Mikołowska 9;Katowice;40-067;Hotels;50,25683;19,01266;ul. Mikołowska 9, 40-063 Katowice;Woj. Śląskie;ulica Mikołowska;9;50.25678;19.01266;0.97;1;1;1
8;1082769312;meta apartments;ul. Myśliwska 41;Szczyrk;43-370;Hotels;49,7082;19,0137;ul. Myśliwska 41, 43-370 Szczyrk;Woj. Śląskie;ulica Myśliwska;41;49.70825;19.0137;1;1;1;1
9;1064595264;komplex apartamenty europa sosnowiec;Sienkiewicza 3;Sosnowiec;41-200;Hotels;50,27391;19,12706;Sienkiewicza 3, 41-200 Sosnowiec;Woj. Śląskie;ulica Henryka Sienkiewicza;3;50.27405;19.12724;1;1;0.85;1
10;972905952;apartview wisla;Bukowa 17;Wisła;43-460;Hotels;49,66591;18,85978;Bukowa 17, 43-460 Wisła;Woj. Śląskie;ulica Bukowa;17;49.66604;18.86001;1;1;0.9;1
11;506832;aparthouse apartamenty;ul. Plebiscytowa 9;Katowice;40-035;Hotels;50,25533;19,02099;ul. Plebiscytowa 9, 40-035 Katowice;Woj. Śląskie;ulica Plebiscytowa;9;50.25542;19.0208;1;1;1;1
12;1071679872;smart aps apartamenty slowackiego 39;ul. Słowackiego 39/3;Katowice;40-093;Hotels;50,259;19,0153;ul. Słowackiego 39/3, 40-097 Katowice;Woj. Śląskie;ulica Juliusza Słowackiego;39;50.25902;19.01533;0.92;1;0.95;1
13;542436;hotel meta resort & vine spa;ul. Skośna 4;Szczyrk;43-370;Hotels;49,70715;19,01415;ul. Skośna 4, 43-370 Szczyrk;Woj. Śląskie;ulica Skośna;4;49.70715;19.01404;1;1;1;1
14;620020000;centrum wypoczynku odys;ul. Nad Jeziorem 99;Czernichów;34-311;Hotels;49,72852;19,19194;ul. Nad Jeziorem 99, 34-311 Tresna;Woj. Śląskie;ulica Nad Jeziorem;98;49.72852;19.19114;0.99;NA;1;0.97
15;581504;apartament mariacka 20;Mariacka 20;Katowice;40-014;Hotels;50,25736;19,02729;Mariacka 20, 40-014 Katowice;Woj. Śląskie;ulica Mariacka;20;50.25749;19.02733;1;1;0.9;1
16;453598;boutique hotel's sosnowiec;ul. Partyzantów 11;Sosnowiec;41-200;Hotels;50,27021;19,14187;ul. Partyzantów 11, 41-200 Sosnowiec;Woj. Śląskie;ulica Partyzantów;11;50.27026;19.14145;1;1;1;1
17;368343;hotel diament bella notte katowice/chorzow;ul. Paderewskiego 35;Chorzów;41-500;Hotels;50,29091;18,96365;ul. Paderewskiego 35, 41-500 Chorzów;Woj. Śląskie;ulica Ignacego Paderewskiego;35;50.29117;18.96383;1;1;0.95;1
18;693636544;hotel beskidian;ul. 3 Maja 12;Węgierska Górka;34-350;Hotels;49,60683;19,11426;ul. 3 Maja 12, 34-350 Węgierska Górka;Woj. Śląskie;ulica 3 Maja;12;49.60711;19.11403;1;1;1;1
19;337513;pensjonacik ogrody;Pierzchno 56d;Wręczyca Wielka;42-130;Rooms for guest;50,86114;19,00354;Pierzchno 56d, 42-130 Wręczyca Wielka;Woj. Śląskie;Pierzchno;56D;50.86162;19.00425;1;1;1;1
20;741641792;kato apartamenty centrum;Katowice;Katowice;40-005;Hotels;50,26083;19,02437;Katowice, 40-005 Katowice;Woj. Śląskie;;undefined;50.26176;19.02406;1;1;NA;NA
21;731660512;rezydencja pod ochorowiczowka b&b;Juliana Ochorowicza 4;Wisła;43-460;Rooms for guest;49,64268;18,86934;Juliana Ochorowicza 4, 43-460 Wisła;Woj. Śląskie;ulica Juliana Ochorowicza;4;49.64267;18.86901;1;1;0.87;1
22;1198242112;timegoesslow cozy attic city center;NA;Tychy;undefined;Hotels;50,10393;18,97487;NA, undefined Tychy;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined
23;854402912;pensjonat karczma beskidzka;Żywiecka 313;Bielsko-Biała;43-310;Boarding houses;49,78122;19,07999;Żywiecka 313, 43-300 Bielsko-Biała;Woj. Śląskie;ulica Żywiecka;313;49.78122;19.07999;0.97;1;0.9;1
24;438632;focus hotel katowice chorzow;ul. Armii Krajowej 15;Chorzów;41-506;Hotels;50,28182;18,93933;ul. Armii Krajowej 15, 41-506 Chorzów;Woj. Śląskie;ulica Armii Krajowej;15;50.28193;18.93947;1;1;1;1
25;331227;hotel diament plaza gliwice;ul. Zwycięstwa 30;Gliwice;44-100;Hotels;50,2966;18,67088;ul. Zwycięstwa 30, 44-100 Gliwice;Woj. Śląskie;ulica Zwycięstwa;30;50.29642;18.67067;1;1;1;1
26;1195932160;upper apart;NA;Cieszyn;undefined;Hotels;49,7501;18,6293;NA, undefined Cieszyn;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined
27;623861;hotel ostaniec;Podlesice 82;Kroczyce;42-425;Hotels;50,56748;19,53503;Podlesice 82, 42-425 Kroczyce;Woj. Śląskie;Podlesice;82;50.56806;19.53415;1;1;1;1
28;800376672;apartmood;Katowice;Katowice;40-093;Hotels;50,26081;19,01637;Katowice, 40-093 Katowice;Woj. Śląskie;;undefined;50.26076;19.01684;1;1;NA;NA
29;676478;hotel na podzamczu;Pyskowicka 39;Tarnowskie Góry;42-680;Hotels;50,44017;18,8125;Pyskowicka 39, 42-612 Tarnowskie Góry;Woj. Śląskie;ulica Pyskowicka;39;50.44032;18.81201;0.89;1;0.9;1
30;1085273824;palac dabrowa gornicza;ul. Dąbrowskiego 21;Dąbrowa Górnicza;41-300;Hotels;50,32096;19,18055;ul. Dąbrowskiego 21, 41-300 Dąbrowa Górnicza;Woj. Śląskie;ulica gen. Jana H. Dąbrowskiego;21;50.32087;19.18059;1;1;0.9;1
31;401678;hotel diament spodek katowice;al. Korfantego 35;Katowice;40-160;Hotels;50,26633;19,02415;al. Korfantego 35, 40-005 Katowice;Woj. Śląskie;aleja Wojciecha Korfantego;35;50.26609;19.0252;0.88;1;0.88;1
32;425551;karolinka guest house;ul. Jodłowa 21;Szczyrk;43-370;Rooms for guest;49,70718;19,00462;ul. Jodłowa 21, 43-370 Szczyrk;Woj. Śląskie;ulica Jodłowa;21;49.70765;19.00312;1;1;1;1
33;781390912;apartamenty nad wisla;Jawornik 1;Wisła;43-460;Hotels;49,66721;18,84499;Jawornik 1, 43-460 Wisła;Woj. Śląskie;ulica Jawornik;1;49.66706;18.84519;1;1;0.9;1
34;644606784;hotel vestina;ul. Malinka 35;Wisła;43-460;Hotels;49,63537;18,93033;ul. Malinka 35, 43-460 Wisla;Woj. Śląskie;ulica Malinka;35;49.63535;18.93044;1;1;1;1
35;1198237056;lazy days attic city center;NA;Katowice;undefined;Hotels;50,25211;19,02193;NA, undefined Katowice;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined
36;352998;hotel diament arsenal palace katowice/chorzow;ul. Paderewskiego 35;Chorzów;41-500;Hotels;50,29076;18,96385;ul. Paderewskiego 35, 41-500 Chorzów;Woj. Śląskie;ulica Ignacego Paderewskiego;35;50.29117;18.96383;1;1;0.95;1
37;648220;art hotel's sosnowiec;ul. Partyzantów 11;Sosnowiec;41-200;Hotels;50,27027;19,14164;ul. Partyzantów 11, 41-200 Sosnowiec;Woj. Śląskie;ulica Partyzantów;11;50.27026;19.14145;1;1;1;1
38;415753;aparthotel ventus rosa;Cieszyńska 4;Bielsko-Biała;43-300;Hotels;49,8206;19,04153;Cieszyńska 4, 43-300 Bielsko-Biała;Woj. Śląskie;ulica Cieszyńska;4;49.82082;19.04195;1;1;0.9;1
39;459722;hotel katowice economy;Al. Korfantego 9;Katowice;40-005;Hotels;50,26252;19,02312;Al. Korfantego 9, 40-951 Katowice;Woj. Śląskie;aleja Wojciecha Korfantego;9;50.26197;19.0236;0.88;1;0.88;1
40;675179;dom wczasowy beskidy;ul. Wypoczynkowa 10;Wisła;43-460;Hotels;49,63739;18,88775;ul. Wypoczynkowa 10, 43-460 Wisła;Woj. Śląskie;ulica Wypoczynkowa;10;49.63739;18.88775;1;1;1;1
41;509264;hotel iskra by katowice airport;ul. Osiedle 60;Mierzęcice;42-460;Hotels;50,45941;19,09095;ul. Osiedle 60, 42-470 Mierzęcice;Woj. Śląskie;;undefined;50.44457;19.1283;0.53;1;NA;NA
42;1120942400;lantier;Krzyżowa 24;Bytom;41-909;Hotels;50,3285;18,931;Krzyżowa 24, 41-909 Bytom;Woj. Śląskie;ulica Krzyżowa;24;50.32847;18.93102;1;1;0.9;1
43;551152;hotel alto;ul. Huloki 1;Żory;44-240;Hotels;50,04433;18,69864;ul. Huloki 1, 44-240 Żory;Woj. Śląskie;ulica Huloki;1;50.0446237;18.6982173;1;1;1;1
44;1245864448;hotel czardasz;Częstochowska 64;Koziegłowy;42-350;Hotels;50,60608;19,15618;Częstochowska 64, 42-350 Koziegłowy;Woj. Śląskie;ulica Częstochowska;64;50.60608;19.15618;1;1;0.9;1
45;548308;hotel malinowski economy;Chodkiewicza 33;Gliwice;44-100;Hotels;50,30331;18,69273;Chodkiewicza 33, 44-100 Gliwice;Woj. Śląskie;ulica hetm. Jana K. Chodkiewicza;33;50.30349;18.69222;1;1;0.8;1
46;1248340000;apartments 4 you hlonda;Hlonda 75/1;Tychy;43-100;Hotels;50,12977;18,97712;Hlonda 75/1, 43-100 Tychy;Woj. Śląskie;ulica kard. Augusta Hlonda;75;50.12875;18.97888;0.92;1;0.8;1
47;390791;hotel elbrus spa & wellness;ul. Słoneczna 8;Szczyrk;43-370;Hotels;49,71876;19,02878;ul. Słoneczna 8, 43-370 Szczyrk;Woj. Śląskie;ulica Słoneczna;8;49.71888;19.02856;1;1;1;1
48;1245708192;apartamenty nowa kamienica;Szymanowskiego 22 A;Częstochowa;42-217;Hotels;50,8115;19,10584;Szymanowskiego 22 A, 42-217 Częstochowa;Woj. Śląskie;ulica Karola Szymanowskiego;22A;50.8115;19.10584;0.93;1;0.85;1
49;626351808;hotel marysin dwor;Pukowca 17 A;Katowice;40-847;Hotels;50,26315;18,99003;Pukowca 17 A, 40-816 Katowice;Woj. Śląskie;ulica Józefa Pukowca;17A;50.26314;18.99002;0.76;1;0.85;1
50;682848192;rancho adama;Podgórska 83;Świnna;34-331;Hotels;49,69156;19,33664;Podgórska 83, 34-331 Świnna;Woj. Śląskie;ulica Podgórska;83;49.6917;19.3366;1;1;0.9;1
51;632902;hotel katowice;Al. Korfantego 9;Katowice;40-005;Hotels;50,26201;19,02359;Al. Korfantego 9, 40-951 Katowice;Woj. Śląskie;aleja Wojciecha Korfantego;9;50.26197;19.0236;0.88;1;0.88;1
52;312778;quality silesian hotel;ul. Szybowcowa 1A;Katowice;40-502;Hotels;50,2445;19,02976;ul. Szybowcowa 1A, 40-502 Katowice;Woj. Śląskie;ulica Szybowcowa;undefined;50.24249;19.03029;0.91;1;1;NA
53;1198281344;follow the rabbit apartment;NA;Katowice;undefined;Hotels;50,26;19,0191;NA, undefined Katowice;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined
54;1160792256;aparthouse apartamenty sosnowiec;Stanisława Małachowskiego 38;Sosnowiec;41-200;Hotels;50,27579;19,13288;Stanisława Małachowskiego 38, 41-219 Sosnowiec;Woj. Śląskie;ulica Stanisława Małachowskiego;38;50.27589;19.13301;0.91;1;0.9;1
55;560673;activpark apartments;Chorzowska 216;Katowice;40-101;Hotels;50,27916;18,98051;Chorzowska 216, 40-101 Katowice;Woj. Śląskie;ulica Chorzowska;216;50.27898;18.98048;1;1;0.9;1
56;223317;park hotel diament katowice;ul. Wita Stwosza 37;Katowice;40-042;Hotels;50,24561;19,01555;ul. Wita Stwosza 37, 40-042 Katowice;Woj. Śląskie;ulica Wita Stwosza;37;50.24607;19.01575;1;1;1;1
57;464383;boutique hotels;ul. Konstytucji 91;Bytom;41-906;Hotels;50,3481;18,87689;ul. Konstytucji 91, 41-905 Bytom;Woj. Śląskie;ulica Konstytucji;91;50.34817;18.87658;0.96;1;1;1
58;424164;hotel fajkier wellness and spa;Lgota Murowana 37a;Kroczyce;42-425;Hotels;50,53075;19,56565;Lgota Murowana 37a, 42-425 Kroczyce;Woj. Śląskie;Lgota Murowana;37A;50.53083;19.56775;1;1;1;1
59;353020;hotel diament vacanza siemianowice slaskie;ul. Olimpijska 4;Siemianowice Śląskie;41-100;Hotels;50,30336;19,01976;ul. Olimpijska 4, 41-100 Siemianowice Śląskie;Woj. Śląskie;ulica Olimpijska;4;50.30236;19.01979;1;1;1;1
60;180981;ibis styles bielsko-biala;Żywiecka 93;Bielsko-Biała;43-300;Hotels;49,8064;19,05617;Żywiecka 93, 43-300 Bielsko-Biała;Woj. Śląskie;ulica Żywiecka;93;49.80645;19.05668;1;1;0.9;1
61;614217856;best western hotel mariacki;Mariacka 15;Katowice;40-014;Hotels;50,25743;19,02636;Mariacka 15, 40-014 Katowice;Woj. Śląskie;ulica Mariacka;15;50.25732;19.02585;1;1;0.9;1
62;709699904;hotel vesta;Rynek 15;Jeleśnia;34-340;Hotels;49,62976;19,33168;Rynek 15, 34-340 Jeleśnia;Woj. Śląskie;ulica Rynek;15;49.62978;19.33174;1;1;0.9;1
63;1190505024;studio apartament centrum katowice;Mickiewicza 30;Katowice;40-092;Hotels;50,26206;19,016;Mickiewicza 30, 40-092 Katowice;Woj. Śląskie;ulica Adama Mickiewicza;30;50.26199;19.01599;1;1;0.85;1
64;181016;hotel mercure czestochowa centrum;Popiełuszki 2;Częstochowa;42-217;Hotels;50,81359;19,10405;Popiełuszki 2, 42-200 Częstochowa;Woj. Śląskie;ulica ks. Jerzego Popiełuszki;2;50.81313;19.10473;0.88;1;0.8;1
65;1439130208;pokoje u deliavera;ul. Kopydło 56;Wisła;43-460;Rooms for guest;49,62758;18,87695;ul. Kopydło 56, 43-460 Wisła;Woj. Śląskie;ulica Kopydło;56;49.62758;18.87695;1;1;1;1
66;1439104960;palacyk wislanski;Dworcowa 2;Wisła;43-460;Rooms for guest;49,6215;18,87891;Dworcowa 2, 43-460 Wisła;Woj. Śląskie;ulica Dworcowa;2;49.62152;18.87887;1;1;0.9;1
67;334030;hotel wilga by katowice airport;Osiedle 39;Mierzęcice;42-460;Hotels;50,45924;19,09238;Osiedle 39, 42-463 Mierzęcice;Woj. Śląskie;;undefined;50.44457;19.1283;0.58;1;NA;NA
68;971991840;stara kamienica dabrowskiego czestochowa;10 Generala Jana Henryka Dabrowskiego;Częstochowa;42-202;Hotels;50,8142;19,1127;10 Generala Jana Henryka Dabrowskiego, 42-202 Czestochowa;Woj. Śląskie;ulica Henryka Dąbrowskiego;10;50.81423;19.11279;0.75;1;0.88;1
69;618626;kolejarz best for you;Stroma 2;Ustroń;43-450;Hotels;49,70645;18,84866;Stroma 2, 43-450 Ustroń;Woj. Śląskie;ulica Stroma;2;49.70645;18.84866;1;1;0.9;1
70;339718;hotel monopol;ul. Dworcowa 5;Katowice;40-012;Hotels;50,2576;19,02255;ul. Dworcowa 5, 40-012 Katowice;Woj. Śląskie;ulica Dworcowa;5;50.25775;19.02276;1;1;1;1
71;673165;hotel kolodziej;Powstańców 16;Siemianowice Śląskie;41-100;Hotels;50,30042;19,03621;Powstańców 16, 41-100 Siemianowice Śląskie;Woj. Śląskie;ulica Powstańców;16;50.30045;19.03625;1;1;0.9;1
72;370349;qubus hotel bielsko-biala;Mostowa 2;Bielsko-Biała;43-300;Hotels;49,82656;19,04847;Mostowa 2, 43-300 Bielsko-Biała;Woj. Śląskie;ulica Mostowa;2;49.82617;19.04861;1;1;0.9;1
73;537362;hotel opera;Zamkowa 1;Tarnowskie Góry;42-600;Hotels;50,44331;18,85453;Zamkowa 1, 42-600 Tarnowskie Góry;Woj. Śląskie;ulica Zamkowa;1;50.44331;18.85425;1;1;0.9;1
74;261422;campanile katowice;ul. Sowińskiego 48;Katowice;40-018;Hotels;50,24589;19,03544;ul. Sowińskiego 48, 40018 Katowice;Woj. Śląskie;ulica gen. Józefa Sowińskiego;48;50.2454837;19.0361005;1;1;0.9;1
75;124834;novotel katowice centrum hotel;Al. Walentego Roździeńskiego 16;Katowice;40-202;Hotels;50,26135;19,0341;Al. Walentego Roździeńskiego 16, 40-202 Katowice;Woj. Śląskie;aleja Walentego Roździeńskiego;16;50.26102;19.03346;0.94;1;0.93;1
76;659006;courtyard by marriott katowice city center;Uniwersytecka 13;Katowice;40-007;Hotels;50,26154;19,02518;Uniwersytecka 13, 40-007 Katowice;Woj. Śląskie;ulica Uniwersytecka;13;50.26158;19.02483;1;1;0.9;1
77;680283;q hotel plus katowice;ul. Wojewódzka 12;Katowice;40-026;Hotels;50,25618;19,02271;ul. Wojewódzka 12, 40-026 Katowice;Woj. Śląskie;ulica Wojewódzka;12;50.2563743;19.0219091;1;1;1;1
78;391680;poziom 511 design hotel & spa;ul. Bonerów 33;Ogrodzieniec;42-440;Hotels;50,45077;19,55335;ul. Bonerów 33, 42-440 Ogrodzieniec;Woj. Śląskie;ulica Bonerów;33;50.45106;19.55334;1;1;1;1
79;644801920;hotel centrum sosnowiec;Modrzejowska 3;Sosnowiec;41-200;Hotels;50,27735;19,12761;Modrzejowska 3, 41-200 Sosnowiec;Woj. Śląskie;ulica Modrzejowska;3;50.27725;19.12751;1;1;0.9;1
80;877880160;apart-hotel vivi residence & spa;Promienna;Żory;44-244;Hotels;50,0277;18,68802;Promienna, 44-240 Żory;Woj. Śląskie;ulica Promienna;undefined;50.02764;18.68812;0.95;1;0.9;NA
81;409552;m hotel sosnowiec;ul. Wojska Polskiego 199;Sosnowiec;41-208;Hotels;50,26055;19,17325;ul. Wojska Polskiego 199, 41-208 Sosnowiec;Woj. Śląskie;ulica Wojska Polskiego;199;50.26076;19.17341;1;1;1;1
82;770921152;hotel modus & restauracja mocca d'oro;Generała Karola Świerczewskiego 10b;Łaziska Górne;43-170;Hotels;50,14853;18,8488;Generała Karola Świerczewskiego 10b, 43-170 Łaziska Górne;Woj. Śląskie;ulica Karola Świerczewskiego;undefined;50.14848;18.84837;0.77;1;0.88;NA
83;1398795072;apartmood moniuszki 2;Moniuszki 12;Katowice;40-005;Hotels;50,26075;19,02434;Moniuszki 12, 40-005 Katowice;Woj. Śląskie;ulica Stanisława Moniuszki;12;50.26075;19.02434;1;1;0.85;1
84;590003;hotel alpex view;ul. Franciszkańska 8;Zabrze;41-819;Hotels;50,31355;18,76662;ul. Franciszkańska 8, 41-819 Zabrze;Woj. Śląskie;ulica Franciszkańska;8;50.31321;18.7666;1;1;1;1
85;405888;hotel royal;ul. Matejki 10;Gliwice;44-100;Hotels;50,29339;18,66819;ul. Matejki 10, 44-100 Gliwice;Woj. Śląskie;ulica Jana Matejki;6;50.29344;18.66715;0.99;1;0.95;0.96
86;479081;hotel belweder;ul. Zdrojowa 15;Ustroń;43-450;Hotels;49,71953;18,83232;ul. Zdrojowa 15, 43-450 Ustroń;Woj. Śląskie;ulica Zdrojowa;15;49.7192;18.83232;1;1;1;1
87;1504780224;lando;Pod Lasem 11;Tarnowskie Góry;42-600;Hotels;50,41763;18,80143;Pod Lasem 11, 42-674 Tarnowskie Góry;Woj. Śląskie;11;undefined;50.43312;18.85362;0.61;1;1;NA
88;1445293664;willa jacuu;Myśliwska 107 A;Szczyrk;43-370;Rooms for guest;49,70452;19,008;Myśliwska 107 A, 43-370 Szczyrk;Woj. Śląskie;ulica Myśliwska;107A;49.70455;19.00795;0.91;1;0.9;1
89;963543552;golden tulip magnus bielsko biala-bystra;222 Juliana Falata, Bystra;Wilkowice;43-360;Hotels;49,75863;19,02716;222 Juliana Falata, Bystra, 43-360 gmina Wilkowice;Woj. Śląskie;ulica Juliana Fałata;222;49.75777;19.02527;0.88;1;0.85;1
90;344598;hornigold w zielonej kamienicy;ul. M. Kopernika 6;Katowice;40-064;Hotels;50,2547;19,01629;ul. M. Kopernika 6, 40-059 Katowice;Woj. Śląskie;ulica Mikołaja Kopernika;6;50.25456;19.01629;0.88;1;1;1
91;1045932992;hotel pod jedlami;Beskidzka 17;Wisła;43-460;Hotels;49,65237;18,872;Beskidzka 17, 43-460 Wisła;Woj. Śląskie;ulica Beskidzka;17;49.65218;18.87204;1;1;0.9;1
92;1198253792;boogie woogie apartment;NA;Katowice;undefined;Hotels;50,25519;19,0233;NA, undefined Katowice;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined
93;324351;desilva inn katowice airport;ul. Równoległa 2;Ożarowice;42-625;Hotels;50,46095;19,08085;ul. Równoległa 2, 42-625 Ożarowice;Woj. Śląskie;ulica Równoległa;2;50.4592161;19.0873238;1;1;1;1
94;1365118432;amber gliwice;Kozielska 72 B;Gliwice;44-121;Hotels;50,30211;18,64668;Kozielska 72 B, 44-100 Gliwice;Woj. Śląskie;ulica Kozielska;72B;50.30209;18.64665;0.77;1;0.9;1
95;331233;hotel diament economy gliwice;ul. Zwycięstwa 42;Gliwice;44-100;Hotels;50,2975;18,67229;ul. Zwycięstwa 42, 44-100 Gliwice;Woj. Śląskie;ulica Zwycięstwa;42;50.29742;18.67243;1;1;1;1
96;370079;spa & wellness hotel diament ustron;ul. Zdrojowa 3;Ustroń;43-450;Hotels;49,71822;18,82693;ul. Zdrojowa 3, 43-450 Ustroń;Woj. Śląskie;ulica Zdrojowa;3;49.71856;18.82664;1;1;1;1
97;175317;ibis czestochowa;ul. Jaskrowska 22;Częstochowa;42-202;Hotels;50,81768;19,13462;ul. Jaskrowska 22, 42-200 Częstochowa;Woj. Śląskie;ulica Jaskrowska;22;50.81747;19.13495;0.97;1;1;1
98;425156;hotel szafran;Będzińska 82;Czeladź;41-250;Hotels;50,31736;19,10712;Będzińska 82, 41 250 Czeladź;Woj. Śląskie;ulica Będzińska;82;50.31688;19.10716;1;1;0.9;1
99;1050130816;seven hotel;Feliksa Musialika 7;Bytom;41-902;Hotels;50,34959;18,93126;Feliksa Musialika 7, 41-936 Bytom;Woj. Śląskie;ulica Feliksa Musialika;41;50.3503;18.93538;0.82;1;0.86;1
100;1364315072;lesna perla - restaurant and hotel;ul. Leśna 1;Rudziniec;44-160;Hotels;50,36794;18,40736;ul. Leśna 1, 44-160 Rudziniec;Woj. Śląskie;ulica Leśna;1;50.32678;18.49057;1;1;1;1
101;1251193792;aqua;ul. Sobieskiego 53;Jaworzno;43-602;Hotels;50,23461;19,30981;ul. Sobieskiego 53, 43-600 Jaworzno;Woj. Śląskie;ulica Jana Sobieskiego;53;50.23465;19.30983;0.97;1;0.95;1
102;339493;vienna house easy katowice;Sokolska 24;Katowice;40-086;Hotels;50,26325;19,01695;Sokolska 24, 40-086 Katowice;Woj. Śląskie;ulica Sokolska;24;50.2634637;19.0169964;1;1;0.9;1
103;1545510400;sleephome plebiscytowa city center;NA;Katowice;undefined;Hotels;50,25494;19,02101;NA, undefined Katowice;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined
104;1300779776;polonia raciborz;Plac Dworcowy 16;Racibórz;47-400;Rooms for guest;50,09;18,22501;Plac Dworcowy 16, 47-400 Racibórz;Woj. Śląskie;plac Dworcowy;16;50.09;18.22501;1;1;1;1
105;450200;papuga park hotel;ul. Zapora 3;Bielsko-Biała;43-382;Hotels;49,79764;18,9844;ul. Zapora 3, 43-382 Bielsko-Biała;Woj. Śląskie;ulica Zapora;3;49.79758;18.98513;1;1;1;1
106;1234324128;aries hotel & spa wisla;Czarne 3;Wisła;43-460;Hotels;49,62613;18,90857;Czarne 3, 43-460 Wisła;Woj. Śląskie;ulica Czarne;3;49.62613;18.90857;1;1;0.9;1
107;331244;hotel diament ustron;ul. Zdrojowa 3;Ustroń;43-450;Hotels;49,71743;18,82655;ul. Zdrojowa 3, 43-450 Ustroń;Woj. Śląskie;ulica Zdrojowa;3;49.71856;18.82664;1;1;1;1
108;1483839392;kato apartamenty;12 Slowackiego;Katowice;40-093;Hotels;50,26085;19,01648;12 Slowackiego, 40-093 Katowice;Woj. Śląskie;ulica Juliusza Słowackiego;12;50.26081;19.01637;1;1;0.85;1
109;1205968352;silesia apartments;Ściegiennego 49;Katowice;40-114;Hotels;50,27714;19,00864;Ściegiennego 49, 40-114 Katowice;Woj. Śląskie;ulica Piotra Ściegiennego;49;50.276506;19.0098149;1;1;0.85;1
110;1283247840;hotel & karczma stary mlyn;Częstochowska 66;Koziegłowy;42-350;Hotels;50,61417;19,15265;Częstochowska 66, 42-350 Koziegłowy;Woj. Śląskie;ulica Częstochowska;66;50.61424;19.15271;1;1;0.9;1
111;455619;hotel alpex;ul. Franciszkańska 8;Zabrze;41-819;Hotels;50,31355;18,76674;ul. Franciszkańska 8, 41-819 Zabrze;Woj. Śląskie;ulica Franciszkańska;8;50.31321;18.7666;1;1;1;1
112;1425144512;wygodne pokoje h114;Tarnogórska 114 C;Gliwice;44-102;Rooms for guest;50,31073;18,69117;Tarnogórska 114 C, 44-102 Gliwice;Woj. Śląskie;ulica Tarnogórska;114C;50.31078;18.69098;0.91;1;0.9;1
113;1348390656;ibis budget katowice centrum;al. Roździeńskiego 18;Katowice;40-203;Hotels;50,26115;19,03433;al. Roździeńskiego 18, 40202 Katowice;Woj. Śląskie;aleja Walentego Roździeńskiego;18;50.2611713;19.0342949;0.97;1;0.57;1
114;331243;hotel diament zabrze/gliwice;ul. 3 Maja 122 A;Zabrze;41-800;Hotels;50,28728;18,79613;ul. 3 Maja 122 A, 41-800 Zabrze;Woj. Śląskie;ulica 3 Maja;122A;50.28665;18.79625;0.9;1;1;1
115;617252;hotel skalite;ul. Krokusów;Szczyrk;43-370;Hotels;49,72041;19,04359;ul. Krokusów, 43-370 Szczyrk;Woj. Śląskie;ulica Krokusów;undefined;49.72071;19.04369;1;1;1;NA
116;669409;hotel arche czestochowa;ul. Oleńki 20;Częstochowa;42-226;Hotels;50,81078;19,09193;ul. Oleńki 20, 42-200 Częstochowa;Woj. Śląskie;ulica Oleńki;20;50.81078;19.09154;0.88;1;1;1
117;137255552;hotel sahara;ul. Falista 13;Bielsko-Biała;43-316;Hotels;49,78885;19,0311;ul. Falista 13, 43-316 Bielsko-Biała;Woj. Śląskie;ulica Falista;19;49.78921;19.02923;0.99;1;1;0.94
